config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind);DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::~raw_ostream();DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_pwrite_stream;DefinedKind
lib/libLLVMObject.a(WindowsResource.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::operator<<(llvm::formatv_object_base const&);DefinedKind
lib/libLLVMObject.a(Error.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;void std::vector<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >, std::allocator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > > >::_M_realloc_insert<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > >(__gnu_cxx::__normal_iterator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >*, std::vector<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >, std::allocator<std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> > > > >, std::unique_ptr<llvm::ErrorInfoBase, std::default_delete<llvm::ErrorInfoBase> >&&);DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMObject.a(WindowsResource.cpp.o);llvm::ECError::convertToErrorCode() const;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMObject.a(WindowsResource.cpp.o);llvm::ErrorInfo<llvm::object::GenericBinaryError, llvm::object::BinaryError>::dynamicClassID() const;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMObject.a(WindowsResource.cpp.o);llvm::ErrorInfo<llvm::object::GenericBinaryError, llvm::object::BinaryError>::isA(void const*) const;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMObject.a(WindowsResource.cpp.o);llvm::ErrorInfoBase::message[abi:cxx11]() const;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::ECError::ID;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorInfoBase::ID;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::ErrorList::ID;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);vtable for llvm::ErrorList;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(ManagedStatic.cpp.o);llvm::ManagedStaticBase::RegisterManagedStatic(void* (*)(), void (*)(void*)) const;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(Twine.cpp.o);llvm::Twine::str[abi:cxx11]() const;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::write(char const*, unsigned long);DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);vtable for llvm::raw_string_ostream;DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::SetBufferAndMode(char*, unsigned long, llvm::raw_ostream::BufferKind);DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_ostream::flush_nonempty();DefinedKind
lib/libLLVMObject.a(Error.cpp.o);lib/libLLVMSupport.a(raw_ostream.cpp.o);llvm::raw_string_ostream::~raw_string_ostream();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::Expected<std::unique_ptr<llvm::object::WindowsResource, std::default_delete<llvm::object::WindowsResource> > >::~Expected();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::Expected<std::unique_ptr<llvm::object::WindowsResource, std::default_delete<llvm::object::WindowsResource> > >::~Expected();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);tools/llvm-cvtres/CMakeFiles/llvm-cvtres.dir/llvm-cvtres.cpp.o;llvm::ErrorOr<std::unique_ptr<llvm::MemoryBuffer, std::default_delete<llvm::MemoryBuffer> > >::~ErrorOr();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);lib/libLLVMBinaryFormat.a(Magic.cpp.o);llvm::identify_magic(llvm::StringRef);DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);lib/libLLVMObject.a(WindowsResource.cpp.o);llvm::object::Binary::initContent();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);lib/libLLVMObject.a(WindowsResource.cpp.o);llvm::object::WindowsResource::createWindowsResource(llvm::MemoryBufferRef);DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);lib/libLLVMObject.a(Error.cpp.o);llvm::object::object_category();DefinedKind
lib/libLLVMObject.a(Binary.cpp.o);lib/libLLVMSupport.a(Error.cpp.o);llvm::errorCodeToError(std::error_code);DefinedKind
