config->entry:/usr/lib/gcc/x86_64-linux-gnu/9/../../../x86_64-linux-gnu/Scrt1.o--_start
Symbol User;Symbol Owner;SymbolSymbol Kind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::RegionCoverageFilter;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;llvm::CoverageFilters::matchesFilename(llvm::StringRef) const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::NameRegexCoverageFilter;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::NameWhitelistCoverageFilter;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;llvm::CoverageFilters::push_back(std::unique_ptr<llvm::CoverageFilter, std::default_delete<llvm::CoverageFilter> >);DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::CoverageFiltersMatchAll;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageFilters.cpp.o;vtable for llvm::NameCoverageFilter;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageReport.cpp.o;llvm::CoverageReport::renderFunctionReports(llvm::ArrayRef<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, llvm::DemangleCache const&, llvm::raw_ostream&);DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageReport.cpp.o;llvm::CoverageReport::renderFileReports(llvm::raw_ostream&, llvm::ArrayRef<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) const;DefinedKind
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CodeCoverage.cpp.o;tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageReport.cpp.o;llvm::CoverageReport::renderFileReports(llvm::raw_ostream&, llvm::CoverageFilters const&) const;DefinedKind
